CDU_ID,GEO_CODE,GEO_LABEL,GEO_TYPE,GEO_TYP2,F989,F991,F992,F993,F994,F995,
,,,,,Car or van availability : Total\ Car or van availability - Unit : Households,Car or van availability : No cars or vans in household - Unit : Households,Car or van availability : 1 car or van in household - Unit : Households,Car or van availability : 2 cars or vans in household - Unit : Households,Car or van availability : 3 cars or vans in household - Unit : Households,Car or van availability : 4 or more cars or vans in household - Unit : Households,
117847,E00059146,E00059146,Output Areas and Small Areas,OASA,113,24,56,26,5,2,
117848,E00059147,E00059147,Output Areas and Small Areas,OASA,132,69,51,10,2,0,
117849,E00059148,E00059148,Output Areas and Small Areas,OASA,115,37,61,16,1,0,
117850,E00059149,E00059149,Output Areas and Small Areas,OASA,139,49,60,26,3,1,
117851,E00059150,E00059150,Output Areas and Small Areas,OASA,120,34,65,20,1,0,
117852,E00059151,E00059151,Output Areas and Small Areas,OASA,141,35,66,33,5,2,
117853,E00059152,E00059152,Output Areas and Small Areas,OASA,139,27,70,33,6,3,
117854,E00059153,E00059153,Output Areas and Small Areas,OASA,119,19,55,40,5,0,
117855,E00059154,E00059154,Output Areas and Small Areas,OASA,99,15,32,40,9,3,
117856,E00059155,E00059155,Output Areas and Small Areas,OASA,122,66,46,9,1,0,
117857,E00059156,E00059156,Output Areas and Small Areas,OASA,135,65,51,18,1,0,
117858,E00059157,E00059157,Output Areas and Small Areas,OASA,62,5,24,27,3,3,
117859,E00059158,E00059158,Output Areas and Small Areas,OASA,117,50,45,20,2,0,
117860,E00059159,E00059159,Output Areas and Small Areas,OASA,128,75,38,13,2,0,
117861,E00059160,E00059160,Output Areas and Small Areas,OASA,114,19,57,29,7,2,
117862,E00059161,E00059161,Output Areas and Small Areas,OASA,91,14,37,31,4,5,
117863,E00059163,E00059163,Output Areas and Small Areas,OASA,94,6,55,26,4,3,
117864,E00059164,E00059164,Output Areas and Small Areas,OASA,85,14,38,23,6,4,
117865,E00059165,E00059165,Output Areas and Small Areas,OASA,126,26,56,40,4,0,
117866,E00059166,E00059166,Output Areas and Small Areas,OASA,112,23,55,28,3,3,
117867,E00059167,E00059167,Output Areas and Small Areas,OASA,118,37,58,23,0,0,
117868,E00059168,E00059168,Output Areas and Small Areas,OASA,136,25,71,33,2,5,
117869,E00059169,E00059169,Output Areas and Small Areas,OASA,107,12,52,30,9,4,
117870,E00059170,E00059170,Output Areas and Small Areas,OASA,83,8,37,29,5,4,
117871,E00059171,E00059171,Output Areas and Small Areas,OASA,115,48,45,18,4,0,
117872,E00059172,E00059172,Output Areas and Small Areas,OASA,114,68,43,3,0,0,
117873,E00059173,E00059173,Output Areas and Small Areas,OASA,113,58,50,5,0,0,
117874,E00059174,E00059174,Output Areas and Small Areas,OASA,123,26,69,21,6,1,
117875,E00059175,E00059175,Output Areas and Small Areas,OASA,106,47,49,8,1,1,
117876,E00059176,E00059176,Output Areas and Small Areas,OASA,143,71,62,9,1,0,
117877,E00059177,E00059177,Output Areas and Small Areas,OASA,123,4,43,70,6,0,
117878,E00059178,E00059178,Output Areas and Small Areas,OASA,128,62,48,15,3,0,
117879,E00059179,E00059179,Output Areas and Small Areas,OASA,134,72,48,14,0,0,
117880,E00059180,E00059180,Output Areas and Small Areas,OASA,137,13,71,41,8,4,
117881,E00059181,E00059181,Output Areas and Small Areas,OASA,129,67,51,9,2,0,
117882,E00059182,E00059182,Output Areas and Small Areas,OASA,123,53,52,18,0,0,
117883,E00059183,E00059183,Output Areas and Small Areas,OASA,139,79,49,11,0,0,
117884,E00059184,E00059184,Output Areas and Small Areas,OASA,124,67,38,19,0,0,
117885,E00059185,E00059185,Output Areas and Small Areas,OASA,131,28,61,36,5,1,
117886,E00059186,E00059186,Output Areas and Small Areas,OASA,127,53,50,20,2,2,
117887,E00059187,E00059187,Output Areas and Small Areas,OASA,101,53,39,8,1,0,
117888,E00059188,E00059188,Output Areas and Small Areas,OASA,129,75,42,10,1,1,
221817,E00165673,E00165673,Output Areas and Small Areas,OASA,75,5,40,23,5,2,
221818,E00165674,E00165674,Output Areas and Small Areas,OASA,131,50,57,22,2,0,
221819,E00165675,E00165675,Output Areas and Small Areas,OASA,76,28,27,18,3,0,
221820,E00165676,E00165676,Output Areas and Small Areas,OASA,140,21,59,53,5,2,
221821,E00165677,E00165677,Output Areas and Small Areas,OASA,179,33,87,44,14,1,
221822,E00165678,E00165678,Output Areas and Small Areas,OASA,62,34,20,8,0,0,
221823,E00165679,E00165679,Output Areas and Small Areas,OASA,152,73,57,19,3,0,
221824,E00165680,E00165680,Output Areas and Small Areas,OASA,150,25,64,52,7,2,
221825,E00165681,E00165681,Output Areas and Small Areas,OASA,145,72,49,20,4,0,
221826,E00165682,E00165682,Output Areas and Small Areas,OASA,95,26,51,17,1,0,
221827,E00165683,E00165683,Output Areas and Small Areas,OASA,133,36,63,30,3,1,
221828,E00165684,E00165684,Output Areas and Small Areas,OASA,151,17,80,43,10,1,
221829,E00165685,E00165685,Output Areas and Small Areas,OASA,84,32,33,17,1,1,
221830,E00165686,E00165686,Output Areas and Small Areas,OASA,108,31,46,25,4,2,
221831,E00165687,E00165687,Output Areas and Small Areas,OASA,173,36,91,38,7,1,
221832,E00165688,E00165688,Output Areas and Small Areas,OASA,58,5,21,27,4,1,
221833,E00165689,E00165689,Output Areas and Small Areas,OASA,65,34,25,5,1,0,
221834,E00165690,E00165690,Output Areas and Small Areas,OASA,158,42,92,21,3,0,
221835,E00165691,E00165691,Output Areas and Small Areas,OASA,196,14,84,87,10,1,
221836,E00165692,E00165692,Output Areas and Small Areas,OASA,112,66,38,6,2,0,
221837,E00165693,E00165693,Output Areas and Small Areas,OASA,137,37,58,32,8,2,
221838,E00165694,E00165694,Output Areas and Small Areas,OASA,134,85,41,7,0,1,
221839,E00165695,E00165695,Output Areas and Small Areas,OASA,158,29,76,41,9,3,
221840,E00165696,E00165696,Output Areas and Small Areas,OASA,93,4,34,38,11,6,
225330,E00169576,E00169576,Output Areas and Small Areas,OASA,111,14,58,34,5,0,
225331,E00169578,E00169578,Output Areas and Small Areas,OASA,109,11,59,29,7,3,
225332,E00169579,E00169579,Output Areas and Small Areas,OASA,107,13,41,42,8,3,
225333,E00169581,E00169581,Output Areas and Small Areas,OASA,110,5,47,47,7,4,
225334,E00169583,E00169583,Output Areas and Small Areas,OASA,88,15,30,33,8,2,
225335,E00169584,E00169584,Output Areas and Small Areas,OASA,110,14,58,32,4,2,
225336,E00169586,E00169586,Output Areas and Small Areas,OASA,117,15,50,39,12,1,
225337,E00169587,E00169587,Output Areas and Small Areas,OASA,126,80,35,11,0,0,
225338,E00169589,E00169589,Output Areas and Small Areas,OASA,97,3,38,47,5,4,
225339,E00169590,E00169590,Output Areas and Small Areas,OASA,113,4,38,65,6,0,
225340,E00169592,E00169592,Output Areas and Small Areas,OASA,112,5,46,57,2,2,
225341,E00169593,E00169593,Output Areas and Small Areas,OASA,116,11,70,32,3,0,
225342,E00169595,E00169595,Output Areas and Small Areas,OASA,83,10,47,25,1,0,
225343,E00169597,E00169597,Output Areas and Small Areas,OASA,84,2,26,43,9,4,
225344,E00169598,E00169598,Output Areas and Small Areas,OASA,136,91,41,4,0,0,
225345,E00169600,E00169600,Output Areas and Small Areas,OASA,125,70,43,12,0,0,
225346,E00169601,E00169601,Output Areas and Small Areas,OASA,47,27,11,8,1,0,
225347,E00169603,E00169603,Output Areas and Small Areas,OASA,111,39,38,17,10,7,
225348,E00169604,E00169604,Output Areas and Small Areas,OASA,40,13,14,6,4,3,
225349,E00169606,E00169606,Output Areas and Small Areas,OASA,63,31,18,9,1,4,
225350,E00169607,E00169607,Output Areas and Small Areas,OASA,145,80,55,6,4,0,
225351,E00169609,E00169609,Output Areas and Small Areas,OASA,93,55,22,10,4,2,
225352,E00169611,E00169611,Output Areas and Small Areas,OASA,104,47,42,12,1,2,
225353,E00169612,E00169612,Output Areas and Small Areas,OASA,126,69,31,14,7,5,
225354,E00169614,E00169614,Output Areas and Small Areas,OASA,166,116,46,4,0,0,
225355,E00169615,E00169615,Output Areas and Small Areas,OASA,93,54,26,9,3,1,
225356,E00169617,E00169617,Output Areas and Small Areas,OASA,98,35,52,11,0,0,
225357,E00169618,E00169618,Output Areas and Small Areas,OASA,161,78,62,17,3,1,
225358,E00169620,E00169620,Output Areas and Small Areas,OASA,120,53,48,15,3,1,
225359,E00169621,E00169621,Output Areas and Small Areas,OASA,129,101,26,2,0,0,
225360,E00169623,E00169623,Output Areas and Small Areas,OASA,162,111,44,6,0,1,
225361,E00169625,E00169625,Output Areas and Small Areas,OASA,125,94,28,3,0,0,
225362,E00169626,E00169626,Output Areas and Small Areas,OASA,238,149,79,10,0,0,
225363,E00169628,E00169628,Output Areas and Small Areas,OASA,209,129,69,9,1,1,
225364,E00169629,E00169629,Output Areas and Small Areas,OASA,230,181,48,1,0,0,
225472,E00169738,E00169738,Output Areas and Small Areas,OASA,124,68,45,11,0,0,
225473,E00169739,E00169739,Output Areas and Small Areas,OASA,115,48,48,16,3,0,
225474,E00169740,E00169740,Output Areas and Small Areas,OASA,95,43,40,12,0,0,
225475,E00169741,E00169741,Output Areas and Small Areas,OASA,89,48,29,11,1,0,
225476,E00169742,E00169742,Output Areas and Small Areas,OASA,116,65,44,6,1,0,
225477,E00169743,E00169743,Output Areas and Small Areas,OASA,134,99,29,6,0,0,
225478,E00169744,E00169744,Output Areas and Small Areas,OASA,140,95,38,5,1,1,
225479,E00169745,E00169745,Output Areas and Small Areas,OASA,69,37,24,6,2,0,
225480,E00169746,E00169746,Output Areas and Small Areas,OASA,94,76,15,2,0,1,
225481,E00169747,E00169747,Output Areas and Small Areas,OASA,43,28,11,3,1,0,
225482,E00169748,E00169748,Output Areas and Small Areas,OASA,49,23,20,6,0,0,
225483,E00169749,E00169749,Output Areas and Small Areas,OASA,131,16,60,42,9,4,
225484,E00169750,E00169750,Output Areas and Small Areas,OASA,139,22,79,32,5,1,
225485,E00169751,E00169751,Output Areas and Small Areas,OASA,98,65,29,3,1,0,
225486,E00169752,E00169752,Output Areas and Small Areas,OASA,50,31,17,2,0,0,
225487,E00169753,E00169753,Output Areas and Small Areas,OASA,103,53,39,9,2,0,
225488,E00169754,E00169754,Output Areas and Small Areas,OASA,99,46,40,9,3,1,
225489,E00169755,E00169755,Output Areas and Small Areas,OASA,124,53,62,7,1,1,
225513,E00169780,E00169780,Output Areas and Small Areas,OASA,130,82,41,7,0,0,
225514,E00169782,E00169782,Output Areas and Small Areas,OASA,79,53,22,4,0,0,
225515,E00169783,E00169783,Output Areas and Small Areas,OASA,123,61,58,3,1,0,
225516,E00169785,E00169785,Output Areas and Small Areas,OASA,90,72,16,1,1,0,
225517,E00169786,E00169786,Output Areas and Small Areas,OASA,100,82,15,3,0,0,
225518,E00169788,E00169788,Output Areas and Small Areas,OASA,155,123,29,3,0,0,
225519,E00169789,E00169789,Output Areas and Small Areas,OASA,111,50,52,7,1,1,
225520,E00169791,E00169791,Output Areas and Small Areas,OASA,111,56,46,9,0,0,
225521,E00169792,E00169792,Output Areas and Small Areas,OASA,99,48,42,9,0,0,
225522,E00169794,E00169794,Output Areas and Small Areas,OASA,179,85,74,19,1,0,
225523,E00169796,E00169796,Output Areas and Small Areas,OASA,141,87,45,8,1,0,
225524,E00169797,E00169797,Output Areas and Small Areas,OASA,101,84,14,2,1,0,
225525,E00169799,E00169799,Output Areas and Small Areas,OASA,104,44,45,14,1,0,
225526,E00169800,E00169800,Output Areas and Small Areas,OASA,128,75,43,9,1,0,
225527,E00169802,E00169802,Output Areas and Small Areas,OASA,155,75,74,5,1,0,
225528,E00169803,E00169803,Output Areas and Small Areas,OASA,116,52,53,6,4,1,
225529,E00169805,E00169805,Output Areas and Small Areas,OASA,124,53,55,16,0,0,
225530,E00169806,E00169806,Output Areas and Small Areas,OASA,96,68,24,4,0,0,
225531,E00169808,E00169808,Output Areas and Small Areas,OASA,141,80,47,9,4,1,
225532,E00169810,E00169810,Output Areas and Small Areas,OASA,152,97,49,5,1,0,
225533,E00169811,E00169811,Output Areas and Small Areas,OASA,154,76,70,6,1,1,
225534,E00169813,E00169813,Output Areas and Small Areas,OASA,140,90,45,5,0,0,
225535,E00169814,E00169814,Output Areas and Small Areas,OASA,69,31,29,7,2,0,
225536,E00169816,E00169816,Output Areas and Small Areas,OASA,173,76,81,16,0,0,
225537,E00169817,E00169817,Output Areas and Small Areas,OASA,129,51,65,12,1,0,
225744,E00170032,E00170032,Output Areas and Small Areas,OASA,85,45,37,3,0,0,
225745,E00170034,E00170034,Output Areas and Small Areas,OASA,177,99,72,5,1,0,
225746,E00170035,E00170035,Output Areas and Small Areas,OASA,113,67,37,8,1,0,
225747,E00170037,E00170037,Output Areas and Small Areas,OASA,197,118,64,15,0,0,
225748,E00170038,E00170038,Output Areas and Small Areas,OASA,116,64,45,7,0,0,
225749,E00170040,E00170040,Output Areas and Small Areas,OASA,190,107,62,21,0,0,
225750,E00170041,E00170041,Output Areas and Small Areas,OASA,55,21,26,8,0,0,
225751,E00170043,E00170043,Output Areas and Small Areas,OASA,64,39,19,5,0,1,
225752,E00170044,E00170044,Output Areas and Small Areas,OASA,55,36,18,1,0,0,
225753,E00170046,E00170046,Output Areas and Small Areas,OASA,91,47,40,3,1,0,
225754,E00170048,E00170048,Output Areas and Small Areas,OASA,59,44,14,0,1,0,
225755,E00170049,E00170049,Output Areas and Small Areas,OASA,119,88,31,0,0,0,
225756,E00170051,E00170051,Output Areas and Small Areas,OASA,136,94,34,8,0,0,
225757,E00170052,E00170052,Output Areas and Small Areas,OASA,96,78,17,1,0,0,
225758,E00170054,E00170054,Output Areas and Small Areas,OASA,117,42,66,8,1,0,
225759,E00170055,E00170055,Output Areas and Small Areas,OASA,147,49,76,20,2,0,
225760,E00170057,E00170057,Output Areas and Small Areas,OASA,116,32,69,15,0,0,
225761,E00170058,E00170058,Output Areas and Small Areas,OASA,170,114,49,5,2,0,
225960,E00170259,E00170259,Output Areas and Small Areas,OASA,80,46,29,5,0,0,
225961,E00170261,E00170261,Output Areas and Small Areas,OASA,139,72,57,8,2,0,
225962,E00170262,E00170262,Output Areas and Small Areas,OASA,343,154,166,23,0,0,
225963,E00170264,E00170264,Output Areas and Small Areas,OASA,131,76,48,6,1,0,
225964,E00170265,E00170265,Output Areas and Small Areas,OASA,172,93,61,17,1,0,
225965,E00170267,E00170267,Output Areas and Small Areas,OASA,173,95,60,17,1,0,
225966,E00170268,E00170268,Output Areas and Small Areas,OASA,211,148,52,11,0,0,
225967,E00170270,E00170270,Output Areas and Small Areas,OASA,104,57,41,6,0,0,
225968,E00170271,E00170271,Output Areas and Small Areas,OASA,98,71,24,2,1,0,
225969,E00170273,E00170273,Output Areas and Small Areas,OASA,183,119,52,12,0,0,
225970,E00170275,E00170275,Output Areas and Small Areas,OASA,207,118,82,7,0,0,
225971,E00170276,E00170276,Output Areas and Small Areas,OASA,111,70,30,10,1,0,
225972,E00170278,E00170278,Output Areas and Small Areas,OASA,57,25,24,7,1,0,
226013,E00170326,E00170326,Output Areas and Small Areas,OASA,135,49,67,17,2,0,
226014,E00170327,E00170327,Output Areas and Small Areas,OASA,144,88,48,8,0,0,
226015,E00170329,E00170329,Output Areas and Small Areas,OASA,169,88,69,12,0,0,
226016,E00170331,E00170331,Output Areas and Small Areas,OASA,279,120,139,20,0,0,
226017,E00170332,E00170332,Output Areas and Small Areas,OASA,123,78,44,1,0,0,
226117,E00170433,E00170433,Output Areas and Small Areas,OASA,108,63,41,4,0,0,
226118,E00170435,E00170435,Output Areas and Small Areas,OASA,126,17,49,47,12,1,
226119,E00170436,E00170436,Output Areas and Small Areas,OASA,108,16,52,33,4,3,
226120,E00170438,E00170438,Output Areas and Small Areas,OASA,92,36,35,18,2,1,
226121,E00170439,E00170439,Output Areas and Small Areas,OASA,104,12,39,43,6,4,
226122,E00170441,E00170441,Output Areas and Small Areas,OASA,107,12,52,39,4,0,
226123,E00170443,E00170443,Output Areas and Small Areas,OASA,121,15,59,42,4,1,
226124,E00170444,E00170444,Output Areas and Small Areas,OASA,124,12,56,46,8,2,
226125,E00170446,E00170446,Output Areas and Small Areas,OASA,86,43,36,4,1,2,
226126,E00170447,E00170447,Output Areas and Small Areas,OASA,112,39,56,14,2,1,
226127,E00170449,E00170449,Output Areas and Small Areas,OASA,125,22,82,20,1,0,
226128,E00170450,E00170450,Output Areas and Small Areas,OASA,123,33,64,19,6,1,
226129,E00170452,E00170452,Output Areas and Small Areas,OASA,122,44,61,16,1,0,
226130,E00170453,E00170453,Output Areas and Small Areas,OASA,116,45,58,12,1,0,
226131,E00170455,E00170455,Output Areas and Small Areas,OASA,110,52,42,11,3,2,
226132,E00170457,E00170457,Output Areas and Small Areas,OASA,129,72,42,14,1,0,
226133,E00170458,E00170458,Output Areas and Small Areas,OASA,111,40,63,8,0,0,
226134,E00170459,E00170459,Output Areas and Small Areas,OASA,132,11,61,54,6,0,
226135,E00170460,E00170460,Output Areas and Small Areas,OASA,96,13,40,37,5,1,
226136,E00170461,E00170461,Output Areas and Small Areas,OASA,134,7,67,56,3,1,
226137,E00170462,E00170462,Output Areas and Small Areas,OASA,112,12,69,31,0,0,
226138,E00170463,E00170463,Output Areas and Small Areas,OASA,88,9,35,39,4,1,
226139,E00170464,E00170464,Output Areas and Small Areas,OASA,102,12,43,44,3,0,
226140,E00170465,E00170465,Output Areas and Small Areas,OASA,134,9,71,41,7,6,
226141,E00170466,E00170466,Output Areas and Small Areas,OASA,117,56,56,5,0,0,
226142,E00170467,E00170467,Output Areas and Small Areas,OASA,115,45,49,18,3,0,
226143,E00170468,E00170468,Output Areas and Small Areas,OASA,85,21,27,36,1,0,
226144,E00170469,E00170469,Output Areas and Small Areas,OASA,102,4,37,54,7,0,
226145,E00170470,E00170470,Output Areas and Small Areas,OASA,94,9,59,22,4,0,
226146,E00170471,E00170471,Output Areas and Small Areas,OASA,115,3,39,70,2,1,
226147,E00170472,E00170472,Output Areas and Small Areas,OASA,120,13,64,38,5,0,
226148,E00170473,E00170473,Output Areas and Small Areas,OASA,120,7,57,50,4,2,
226149,E00170474,E00170474,Output Areas and Small Areas,OASA,100,48,42,10,0,0,
226150,E00170475,E00170475,Output Areas and Small Areas,OASA,104,36,59,9,0,0,
226151,E00170476,E00170476,Output Areas and Small Areas,OASA,112,51,48,13,0,0,
226239,E00170564,E00170564,Output Areas and Small Areas,OASA,108,15,42,44,6,1,
226240,E00170565,E00170565,Output Areas and Small Areas,OASA,104,5,57,37,5,0,
226241,E00170567,E00170567,Output Areas and Small Areas,OASA,110,7,40,58,5,0,
226242,E00170568,E00170568,Output Areas and Small Areas,OASA,90,42,35,12,1,0,
226243,E00170570,E00170570,Output Areas and Small Areas,OASA,108,10,39,54,4,1,
226244,E00170572,E00170572,Output Areas and Small Areas,OASA,107,22,46,34,5,0,
226245,E00170573,E00170573,Output Areas and Small Areas,OASA,120,9,90,20,1,0,
226246,E00170575,E00170575,Output Areas and Small Areas,OASA,122,8,36,64,12,2,
226247,E00170576,E00170576,Output Areas and Small Areas,OASA,118,6,65,45,0,2,
226248,E00170578,E00170578,Output Areas and Small Areas,OASA,105,29,52,24,0,0,
226249,E00170579,E00170579,Output Areas and Small Areas,OASA,103,10,58,29,4,2,
226250,E00170581,E00170581,Output Areas and Small Areas,OASA,107,59,39,6,2,1,
226251,E00170582,E00170582,Output Areas and Small Areas,OASA,136,83,27,8,12,6,
226252,E00170584,E00170584,Output Areas and Small Areas,OASA,89,44,32,10,3,0,
226253,E00170586,E00170586,Output Areas and Small Areas,OASA,115,72,30,10,0,3,
226254,E00170587,E00170587,Output Areas and Small Areas,OASA,104,12,57,32,2,1,
226255,E00170589,E00170589,Output Areas and Small Areas,OASA,116,11,49,53,2,1,
226256,E00170590,E00170590,Output Areas and Small Areas,OASA,107,10,51,41,5,0,
226257,E00170592,E00170592,Output Areas and Small Areas,OASA,95,8,50,35,1,1,
226258,E00170593,E00170593,Output Areas and Small Areas,OASA,73,8,27,29,6,3,
226259,E00170595,E00170595,Output Areas and Small Areas,OASA,120,12,50,47,11,0,
226260,E00170596,E00170596,Output Areas and Small Areas,OASA,71,28,38,5,0,0,
226261,E00170598,E00170598,Output Areas and Small Areas,OASA,127,31,60,31,5,0,
